data,precision,recall,f1-score,support,specificity
0,0.4583333333333333,0.37333333333333335,0.3538461538461538,5.4,0.37333333333333335
1,0.7123987123987124,0.7844444444444444,0.7323826500297088,9.4,0.37333333333333335
accuracy,0.6342857142857142,0.6342857142857142,0.6342857142857142,0.6342857142857142,0.37333333333333335
macro avg,0.5853660228660228,0.5788888888888889,0.5431144019379314,14.8,0.37333333333333335
weighted avg,0.6172377622377623,0.6342857142857142,0.5945924663571722,14.8,0.37333333333333335
