data,precision,recall,f1-score,support,specificity
0,0.36666666666666664,0.38,0.3618181818181818,5.4,0.38
1,0.639090909090909,0.6488888888888888,0.6373205741626794,9.4,0.38
accuracy,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.38
macro avg,0.5028787878787879,0.5144444444444444,0.49956937799043055,14.8,0.38
weighted avg,0.5381298701298701,0.5523809523809524,0.5370152654363181,14.8,0.38
