data,precision,recall,f1-score,support,specificity
LLE,0.6365714285714286,0.7658333333333334,0.6857610309849228,16.6,0.5577577276524645
TD,0.7061974789915967,0.5577577276524645,0.6123964382500968,16.8,0.5577577276524645
accuracy,0.6633618276025829,0.6633618276025829,0.6633618276025829,0.6633618276025829,0.5577577276524645
macro avg,0.6713844537815126,0.6617955304928989,0.6490787346175099,33.4,0.5577577276524645
weighted avg,0.6938882795893784,0.6633618276025829,0.6608931144531937,33.4,0.5577577276524645
