data,precision,recall,f1-score,support,specificity
0,0.30946305156831466,0.3217086834733893,0.3034519993634772,19.2,0.3217086834733894
1,0.5757821110785428,0.5584051724137931,0.5596519006108046,31.0,0.3217086834733894
accuracy,0.46595375458674637,0.46595375458674637,0.46595375458674637,0.46595375458674637,0.3217086834733894
macro avg,0.44262258132342874,0.44005692794359125,0.431551949987141,50.2,0.3217086834733894
weighted avg,0.47451179473195965,0.46595375458674637,0.461007412300645,50.2,0.3217086834733894
