data,precision,recall,f1-score,support,specificity
0,0.30242338031811716,0.37014005602240896,0.3243272841118686,19.2,0.37014005602240896
1,0.5520219617780594,0.5024856321839081,0.5148797403195136,31.0,0.37014005602240896
accuracy,0.4521659244182065,0.4521659244182065,0.4521659244182065,0.4521659244182065,0.37014005602240896
macro avg,0.4272226710480882,0.4363128441031584,0.41960351221569103,50.2,0.37014005602240896
weighted avg,0.45665138603018374,0.4521659244182065,0.44221005017290266,50.2,0.37014005602240896
