data,precision,recall,f1-score,support,specificity
LLE,0.6086883594120436,0.8415151515151514,0.6057006046162672,31.0,0.024
TD,0.6,0.22400000000000003,0.24285714285714283,19.2,0.024
accuracy,0.460742957113193,0.460742957113193,0.460742957113193,0.460742957113193,0.024
macro avg,0.6043441797060218,0.5327575757575758,0.42427887373670503,50.2,0.024
weighted avg,0.7441999852567603,0.460742957113193,0.46536908340452826,50.2,0.024
