data,precision,recall,f1-score,support,specificity
0,0.40216507177033495,0.38885154061624644,0.3951651424141498,19.2,0.38885154061624655
1,0.6175101242843178,0.6222270114942529,0.6196259925541048,31.0,0.38885154061624655
accuracy,0.5333224356848534,0.5333224356848534,0.5333224356848534,0.5333224356848534,0.38885154061624655
macro avg,0.5098375980273264,0.5055392760552497,0.5073955674841273,50.2,0.38885154061624655
weighted avg,0.5355562548580102,0.5333224356848534,0.5341582641115172,50.2,0.38885154061624655
