data,precision,recall,f1-score,support,specificity
0,0.552748599439776,0.5963305322128851,0.5623481781376518,19.2,0.5963305322128851
1,0.7780818713450293,0.7555172413793103,0.7556058320764203,31.0,0.5963305322128851
accuracy,0.6959307688279813,0.6959307688279813,0.6959307688279813,0.6959307688279813,0.5963305322128851
macro avg,0.6654152353924025,0.6759238867960977,0.658977005107036,50.2,0.5963305322128851
weighted avg,0.6944112135663649,0.6959307688279813,0.6835462710841075,50.2,0.5963305322128851
