data,precision,recall,f1-score,support,specificity
0,0.4738095238095238,0.55,0.4997425474254743,19.2,0.55
1,0.7343302221069916,0.6779741379310344,0.6979084143115002,31.0,0.55
accuracy,0.6297603815206314,0.6297603815206314,0.6297603815206314,0.6297603815206314,0.55
macro avg,0.6040698729582578,0.6139870689655172,0.5988254808684872,50.2,0.55
weighted avg,0.6368057200393875,0.6297603815206314,0.6235170022863956,50.2,0.55
