data,precision,recall,f1-score,support,specificity
LLE,0.6146031746031746,0.86,0.680679646270147,14.8,0.0
TD,0.6,0.2,0.2,9.0,0.0
accuracy,0.5517460317460318,0.5517460317460318,0.5517460317460318,0.5517460317460318,0.0
macro avg,0.6073015873015872,0.53,0.4403398231350734,23.8,0.0
weighted avg,0.7414366339128243,0.5517460317460318,0.5369978808810645,23.8,0.0
