data,precision,recall,f1-score,support,specificity
LLE,0.6536645962732919,0.688498023715415,0.6135756297000471,31.0,0.3543076923076923
TD,0.4963997639189455,0.5543076923076923,0.3792969396195202,19.2,0.3543076923076923
accuracy,0.5385046323340335,0.5385046323340335,0.5385046323340335,0.5385046323340335,0.3543076923076923
macro avg,0.5750321800961187,0.6214028580115537,0.4964362846597837,50.2,0.3543076923076923
weighted avg,0.7249031059399095,0.5385046323340335,0.570301193451632,50.2,0.3543076923076923
