data,precision,recall,f1-score,support,specificity
LLE,0.6198021624108581,0.7827350427350427,0.6596681722211946,16.6,0.3824751718869366
TD,0.5821428571428571,0.5824751718869365,0.4466450411158057,16.8,0.3824751718869366
accuracy,0.6294817586627931,0.6294817586627931,0.6294817586627931,0.6294817586627931,0.3824751718869366
macro avg,0.6009725097768576,0.6826051073109897,0.5531566066685001,33.4,0.3824751718869366
weighted avg,0.7442453574799901,0.6294817586627931,0.6492159892831082,33.4,0.3824751718869366
