data,precision,recall,f1-score,support,specificity
LLE,0.6049435840724406,0.809090909090909,0.5410086932482339,31.0,0.0
TD,0.8,0.2,0.0,19.2,0.0
accuracy,0.4140344931633497,0.4140344931633497,0.4140344931633497,0.4140344931633497,0.0
macro avg,0.7024717920362203,0.5045454545454545,0.27050434662411693,50.2,0.0
weighted avg,0.8209485486116366,0.4140344931633497,0.30366108359229965,50.2,0.0
