data,precision,recall,f1-score,support,specificity
LLE,0.610397584871269,0.9700922266139657,0.7140678551847369,31.0,0.030285714285714284
TD,0.7,0.2302857142857143,0.054629629629629625,19.2,0.030285714285714284
accuracy,0.5906280145844574,0.5906280145844574,0.5906280145844574,0.5906280145844574,0.030285714285714284
macro avg,0.6551987924356346,0.60018897044984,0.38434874240718325,50.2,0.030285714285714284
weighted avg,0.7862870391113732,0.5906280145844574,0.4981549552277511,50.2,0.030285714285714284
