data,precision,recall,f1-score,support,specificity
0,0.5888888888888889,0.6133333333333333,0.5718614718614718,5.4,0.6133333333333334
1,0.7544444444444445,0.6977777777777778,0.7114452798663324,9.4,0.6133333333333334
accuracy,0.660952380952381,0.660952380952381,0.660952380952381,0.660952380952381,0.6133333333333334
macro avg,0.6716666666666666,0.6555555555555556,0.6416533758639021,14.8,0.6133333333333334
weighted avg,0.6971957671957673,0.660952380952381,0.658673957621326,14.8,0.6133333333333334
