data,precision,recall,f1-score,support,specificity
0,0.611111111111111,0.58,0.5544733044733045,5.4,0.58
1,0.7897435897435897,0.7866666666666666,0.7670084301663249,9.4,0.58
accuracy,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.58
macro avg,0.7004273504273504,0.6833333333333333,0.6607408673198147,14.8,0.58
weighted avg,0.7265445665445666,0.7028571428571428,0.6855669476722108,14.8,0.58
