data,precision,recall,f1-score,support,specificity
0,0.5242424242424242,0.6533333333333333,0.5525324675324675,5.4,0.6533333333333333
1,0.8112554112554113,0.7044444444444444,0.708604118993135,9.4,0.6533333333333333
accuracy,0.6742857142857143,0.6742857142857143,0.6742857142857143,0.6742857142857143,0.6533333333333333
macro avg,0.6677489177489179,0.6788888888888889,0.6305682932628013,14.8,0.6533333333333333
weighted avg,0.7077922077922078,0.6742857142857143,0.6465667776159767,14.8,0.6533333333333333
