data,precision,recall,f1-score,support,specificity
0,0.6033333333333333,0.29888888888888887,0.3912820512820513,9.0,0.29888888888888887
1,0.6779046546848404,0.8921428571428571,0.7686565611423297,14.8,0.29888888888888887
accuracy,0.665189723320158,0.665189723320158,0.665189723320158,0.665189723320158,0.29888888888888887
macro avg,0.6406189940090868,0.5955158730158729,0.5799693062121904,23.8,0.29888888888888887
weighted avg,0.6494290135165085,0.665189723320158,0.6240393553373671,23.8,0.29888888888888887
