data,precision,recall,f1-score,support,specificity
0,1.0,0.0,0.0,9.0,0.0
1,0.6223741765480896,1.0,0.7669162744259022,14.8,0.0
accuracy,0.6223741765480896,0.6223741765480896,0.6223741765480896,0.6223741765480896,0.0
macro avg,0.8111870882740447,0.5,0.3834581372129511,23.8,0.0
weighted avg,0.7656592771155445,0.6223741765480896,0.47783207867027705,23.8,0.0
