data,precision,recall,f1-score,support,specificity
LLE,0.6966325817584399,0.7136758893280633,0.6234741761476267,31.0,0.35661538461538467
TD,0.5485714285714286,0.5566153846153846,0.3377622377622378,19.2,0.35661538461538467
accuracy,0.5278275966116256,0.5278275966116256,0.5278275966116256,0.5278275966116256,0.35661538461538467
macro avg,0.6226020051649342,0.6351456369717239,0.48061820695493224,50.2,0.35661538461538467
weighted avg,0.7761068416976336,0.5278275966116256,0.5284165809369501,50.2,0.35661538461538467
