data,precision,recall,f1-score,support,specificity
LLE,0.7005714285714285,0.5826839826839827,0.5057630008525148,14.8,0.3315789473684211
TD,0.4251428571428571,0.531578947368421,0.2001466275659824,9.0,0.3315789473684211
accuracy,0.424973544973545,0.424973544973545,0.424973544973545,0.424973544973545,0.3315789473684211
macro avg,0.5628571428571428,0.5571314650262018,0.3529548142092486,23.8,0.3315789473684211
weighted avg,0.738009977324263,0.424973544973545,0.4021655134917242,23.8,0.3315789473684211
