data,precision,recall,f1-score,support,specificity
LLE,0.7217091854663013,0.6766403162055336,0.5884450994841562,31.0,0.43127272727272725
TD,0.522962962962963,0.6312727272727272,0.3855968992248062,19.2,0.43127272727272725
accuracy,0.577502894744274,0.577502894744274,0.577502894744274,0.577502894744274,0.43127272727272725
macro avg,0.6223360742146321,0.6539565217391303,0.4870209993544812,50.2,0.43127272727272725
weighted avg,0.7776828567576457,0.577502894744274,0.5653859627084781,50.2,0.43127272727272725
