data,precision,recall,f1-score,support,specificity
LLE,0.6628937728937728,0.7252380952380952,0.5886004956306248,14.8,0.15
TD,0.5428571428571429,0.35,0.12666666666666665,9.0,0.15
accuracy,0.44820105820105816,0.44820105820105816,0.44820105820105816,0.44820105820105816,0.15
macro avg,0.6028754578754578,0.5376190476190477,0.3576335811486457,23.8,0.15
weighted avg,0.7694721786150357,0.44820105820105816,0.4115455021624319,23.8,0.15
