data,precision,recall,f1-score,support,specificity
LLE,0.6574603174603174,0.93,0.726559497413156,14.8,0.0
TD,0.8,0.2,0.0,9.0,0.0
accuracy,0.5874603174603175,0.5874603174603175,0.5874603174603175,0.5874603174603175,0.0
macro avg,0.7287301587301587,0.5650000000000001,0.3632797487065779,23.8,0.0
weighted avg,0.8291917359536407,0.5874603174603175,0.5035126526589941,23.8,0.0
