data,precision,recall,f1-score,support,specificity
LLE,0.6623282343790511,0.8528571428571429,0.6886021505376344,14.8,0.07719298245614034
TD,0.65,0.2771929824561403,0.07714285714285714,9.0,0.07719298245614034
accuracy,0.5444973544973545,0.5444973544973545,0.5444973544973545,0.5444973544973545,0.07719298245614034
macro avg,0.6561641171895255,0.5650250626566417,0.38287250384024574,23.8,0.07719298245614034
weighted avg,0.7986049689083135,0.5444973544973545,0.49477675371223756,23.8,0.07719298245614034
