data,precision,recall,f1-score,support,specificity
LLE,0.6446393280632411,0.6568395322756116,0.5805667395641116,31.0,0.3342045454545454
TD,0.5392401021711366,0.5342045454545454,0.353237209245875,19.2,0.3342045454545454
accuracy,0.5026100260494638,0.5026100260494638,0.5026100260494638,0.5026100260494638,0.3342045454545454
macro avg,0.5919397151171889,0.5955220388650786,0.4669019744049933,50.2,0.3342045454545454
weighted avg,0.7310800702926145,0.5026100260494638,0.5148432151239197,50.2,0.3342045454545454
