data,precision,recall,f1-score,support,specificity
LLE,0.5640017271730826,0.6342460317460318,0.5235855619547243,22.8,0.19932451449479313
TD,0.38653846153846155,0.3993245144947931,0.18079365079365078,11.6,0.19932451449479313
accuracy,0.41001918158567774,0.41001918158567774,0.41001918158567774,0.41001918158567774,0.19932451449479313
macro avg,0.47527009435577205,0.5167852731204124,0.3521896063741875,34.4,0.19932451449479313
weighted avg,0.6312002085723314,0.41001918158567774,0.40930946770353244,34.4,0.19932451449479313
