data,precision,recall,f1-score,support,specificity
0,0.5186868686868686,0.4931932773109243,0.5037954565861542,19.2,0.4931932773109243
1,0.696171609596248,0.7171408045977011,0.7056837708062836,31.0,0.4931932773109243
accuracy,0.6313364902948273,0.6313364902948273,0.6313364902948273,0.6313364902948273,0.4931932773109243
macro avg,0.6074292391415584,0.6051670409543128,0.604739613696219,50.2,0.4931932773109243
weighted avg,0.6285817839702046,0.6313364902948273,0.6285301017130285,50.2,0.4931932773109243
