data,precision,recall,f1-score,support,specificity
LLE,0.6063329169579385,0.7824941758189511,0.574875110359209,31.0,0.07636363636363637
TD,0.4444444444444445,0.27636363636363637,0.3074965675057208,19.2,0.07636363636363637
accuracy,0.431802008106266,0.431802008106266,0.431802008106266,0.431802008106266,0.07636363636363637
macro avg,0.5253886807011915,0.5294289060912938,0.4411858389324649,50.2,0.07636363636363637
weighted avg,0.6685811680390014,0.431802008106266,0.48550109427260846,50.2,0.07636363636363637
