data,precision,recall,f1-score,support,specificity
LLE,0.673083466241361,0.739337606837607,0.7002560163850486,16.6,0.6183951545530494
TD,0.6986601118180065,0.6183951545530493,0.6505734925549167,16.8,0.6183951545530494
accuracy,0.6988205964759859,0.6988205964759859,0.6988205964759859,0.6988205964759859,0.6183951545530494
macro avg,0.6858717890296837,0.6788663806953281,0.6754147544699827,33.4,0.6183951545530494
weighted avg,0.7053222475434575,0.6988205964759859,0.6953758228151447,33.4,0.6183951545530494
