data,precision,recall,f1-score,support,specificity
LLE,0.6034210526315789,0.7503875968992249,0.5988753456365922,22.8,0.082
TD,0.5142857142857142,0.282,0.32999999999999996,11.6,0.082
accuracy,0.46406272022551087,0.46406272022551087,0.46406272022551087,0.46406272022551087,0.082
macro avg,0.5588533834586465,0.5161937984496123,0.46443767281829607,34.4,0.082
weighted avg,0.6941402407092431,0.46406272022551087,0.5164132615381679,34.4,0.082
