data,precision,recall,f1-score,support,specificity
LLE,0.5595479082321188,0.72,0.5453732544395704,22.8,0.05454545454545454
TD,0.425,0.2545454545454545,0.2825910931174089,11.6,0.05454545454545454
accuracy,0.4022634271099744,0.4022634271099744,0.4022634271099744,0.4022634271099744,0.05454545454545454
macro avg,0.49227395411605934,0.4872727272727273,0.41398217377848956,34.4,0.05454545454545454
weighted avg,0.6555426189868073,0.4022634271099744,0.48385454798517324,34.4,0.05454545454545454
