data,precision,recall,f1-score,support,specificity
0,0.409027639027639,0.4138888888888889,0.39355742296918766,9.0,0.41388888888888886
1,0.6006747638326585,0.580595238095238,0.578456742651116,14.8,0.41388888888888886
accuracy,0.518528326745718,0.518528326745718,0.518528326745718,0.518528326745718,0.41388888888888886
macro avg,0.5048512014301487,0.49724206349206346,0.4860070828101518,23.8,0.41388888888888886
weighted avg,0.531084165161053,0.518528326745718,0.5104668084275927,23.8,0.41388888888888886
