data,precision,recall,f1-score,support,specificity
LLE,0.61165375902218,0.8427272727272728,0.6256332320162108,31.0,0.05415384615384615
TD,0.7,0.2541538461538461,0.07854251012145748,19.2,0.05415384615384615
accuracy,0.48111913266178236,0.48111913266178236,0.48111913266178236,0.48111913266178236,0.05415384615384615
macro avg,0.6558268795110901,0.5484405594405595,0.3520878710688341,50.2,0.05415384615384615
weighted avg,0.7855473263832908,0.48111913266178236,0.4215696605247518,50.2,0.05415384615384615
