data,precision,recall,f1-score,support,specificity
LLE,0.6558784022622834,0.598524374176548,0.5448447204968944,31.0,0.3936503496503496
TD,0.4742203742203742,0.5936503496503496,0.3997187758478081,19.2,0.3936503496503496
accuracy,0.4939992954512011,0.4939992954512011,0.4939992954512011,0.4939992954512011,0.3936503496503496
macro avg,0.5650493882413288,0.5960873619134489,0.47228174817235125,50.2,0.3936503496503496
weighted avg,0.714004138181908,0.4939992954512011,0.5264298563160846,50.2,0.3936503496503496
