data,precision,recall,f1-score,support,specificity
LLE,0.7554621848739496,0.7871794871794872,0.763780282757265,16.6,0.6896541353383459
TD,0.8047619047619048,0.6896541353383459,0.7268376068376068,16.8,0.6896541353383459
accuracy,0.7625329724464264,0.7625329724464264,0.7625329724464264,0.7625329724464264,0.6896541353383459
macro avg,0.7801120448179273,0.7384168112589166,0.7453089447974358,33.4,0.6896541353383459
weighted avg,0.7756665635612273,0.7625329724464264,0.7586232127765166,33.4,0.6896541353383459
