data,precision,recall,f1-score,support,specificity
LLE,0.7603174603174603,0.7373593073593073,0.7093227806700292,14.8,0.48245614035087725
TD,0.553968253968254,0.6824561403508772,0.45575757575757575,9.0,0.48245614035087725
accuracy,0.6424867724867724,0.6424867724867724,0.6424867724867724,0.6424867724867724,0.48245614035087725
macro avg,0.6571428571428571,0.7099077238550923,0.5825401782138024,23.8,0.48245614035087725
weighted avg,0.8118770471151423,0.6424867724867724,0.669945193841462,23.8,0.48245614035087725
