data,precision,recall,f1-score,support,specificity
LLE,0.6402527297264139,0.7112779973649539,0.6061246361072146,31.0,0.2803076923076923
TD,0.5152727272727272,0.4803076923076923,0.296,19.2,0.2803076923076923
accuracy,0.501724063611541,0.501724063611541,0.501724063611541,0.501724063611541,0.2803076923076923
macro avg,0.5777627284995706,0.5957928448363231,0.4510623180536072,50.2,0.2803076923076923
weighted avg,0.7274491009709273,0.501724063611541,0.5047809836856991,50.2,0.2803076923076923
