data,precision,recall,f1-score,support,specificity
LLE,0.7240196903990007,0.7878524374176548,0.698118917081049,31.0,0.4251608391608392
TD,0.5772413793103448,0.6251608391608392,0.3969360269360269,19.2,0.4251608391608392
accuracy,0.6382244478433227,0.6382244478433227,0.6382244478433227,0.6382244478433227,0.4251608391608392
macro avg,0.6506305348546728,0.706506638289247,0.5475274720085379,50.2,0.4251608391608392
weighted avg,0.8021378213552317,0.6382244478433227,0.6262898936667146,50.2,0.4251608391608392
