data,precision,recall,f1-score,support,specificity
0,0.3571428571428571,0.32666666666666666,0.32828282828282823,5.4,0.32666666666666666
1,0.6233766233766234,0.6399999999999999,0.6263157894736842,9.4,0.32666666666666666
accuracy,0.5257142857142857,0.5257142857142857,0.5257142857142857,0.5257142857142857,0.32666666666666666
macro avg,0.4902597402597403,0.4833333333333333,0.4772993088782562,14.8,0.32666666666666666
weighted avg,0.5310492681921253,0.5257142857142857,0.5197227918280549,14.8,0.32666666666666666
