data,precision,recall,f1-score,support,specificity
LLE,0.5810541310541311,0.7394871794871796,0.5384561834561834,16.6,0.2305057295645531
TD,0.6409090909090909,0.4305057295645531,0.29506493506493503,16.8,0.2305057295645531
accuracy,0.4467285587975243,0.4467285587975243,0.4467285587975243,0.4467285587975243,0.2305057295645531
macro avg,0.610981610981611,0.5849964545258663,0.4167605592605592,33.4,0.2305057295645531
weighted avg,0.7700334021023676,0.4467285587975243,0.44163578670475223,33.4,0.2305057295645531
