data,precision,recall,f1-score,support,specificity
LLE,0.7548747044917258,0.6822793148880105,0.6271014492753623,31.0,
TD,0.5321044546850999,0.6974545454545454,0.4443099357733503,19.2,
accuracy,0.6113436815796163,0.6113436815796163,0.6113436815796163,0.6113436815796163,
macro avg,0.6434895795884128,0.689866930171278,0.5357056925243564,50.2,
weighted avg,0.7997947104748839,0.6113436815796163,0.6179731384057237,50.2,
