data,precision,recall,f1-score,support,specificity
LLE,0.6711372549019607,0.7461904761904762,0.6218929666939935,14.8,0.15833333333333333
TD,0.4133333333333333,0.3583333333333333,0.34210526315789475,9.0,0.15833333333333333
accuracy,0.48121693121693115,0.48121693121693115,0.48121693121693115,0.48121693121693115,0.15833333333333333
macro avg,0.542235294117647,0.5522619047619047,0.4819991149259441,23.8,0.15833333333333333
weighted avg,0.7177310924369747,0.48121693121693115,0.512750887949861,23.8,0.15833333333333333
