data,precision,recall,f1-score,support,specificity
LLE,0.6707167832167832,0.7269444444444445,0.6461675437330001,22.8,0.4376583169152829
TD,0.5583333333333333,0.6376583169152829,0.4537982120051085,11.6,0.4376583169152829
accuracy,0.5903985507246376,0.5903985507246376,0.5903985507246376,0.5903985507246376,0.4376583169152829
macro avg,0.6145250582750583,0.6823013806798637,0.5499828778690543,34.4,0.4376583169152829
weighted avg,0.7611855912807,0.5903985507246376,0.6203432011617382,34.4,0.4376583169152829
