data,precision,recall,f1-score,support,specificity
LLE,0.6241553477578322,0.5814656692252403,0.5515027879178822,31.0,0.36772727272727274
TD,0.44924475166410643,0.5677272727272726,0.3880750262753658,19.2,0.36772727272727274
accuracy,0.4975915306961194,0.4975915306961194,0.4975915306961194,0.4975915306961194,0.36772727272727274
macro avg,0.5367000497109694,0.5745964709762565,0.469788907096624,50.2,0.36772727272727274
weighted avg,0.6654136234525391,0.4975915306961194,0.5281045296978217,50.2,0.36772727272727274
