data,precision,recall,f1-score,support,specificity
LLE,0.7662781954887218,0.7813034188034187,0.7516153127917834,16.6,0.637984962406015
TD,0.8452380952380952,0.637984962406015,0.6339503105590063,16.8,0.637984962406015
accuracy,0.7596913019572342,0.7596913019572342,0.7596913019572342,0.7596913019572342,0.637984962406015
macro avg,0.8057581453634086,0.709644190604717,0.6927828116753948,33.4,0.637984962406015
weighted avg,0.7929593085722,0.7596913019572342,0.7327527194015816,33.4,0.637984962406015
