data,precision,recall,f1-score,support,specificity
LLE,0.6643285992759677,0.7519762845849802,0.6427914274779946,31.0,
TD,0.5327380952380952,0.5080979020979021,0.33485023884608733,19.2,
accuracy,0.5436265831910114,0.5436265831910114,0.5436265831910114,0.5436265831910114,
macro avg,0.5985333472570314,0.6300370933414412,0.4888208331620409,50.2,
weighted avg,0.7481080575020381,0.5436265831910114,0.5527642659833809,50.2,
