data,precision,recall,f1-score,support,specificity
LLE,0.734040404040404,0.711025641025641,0.7004933391889913,16.6,0.6973341687552214
TD,0.707775119617225,0.6973341687552214,0.6794178628389155,16.8,0.6973341687552214
accuracy,0.7061935443367388,0.7061935443367388,0.7061935443367388,0.7061935443367388,0.6973341687552214
macro avg,0.7209077618288144,0.7041799048904311,0.6899556010139534,33.4,0.6973341687552214
weighted avg,0.7389988260243757,0.7061935443367388,0.6995849144129056,33.4,0.6973341687552214
