data,precision,recall,f1-score,support,specificity
LLE,0.6614022124276208,0.7423978919631093,0.5916381125041033,31.0,0.2412747252747253
TD,0.6361111111111111,0.4412747252747253,0.24957097860323665,19.2,0.2412747252747253
accuracy,0.48325700721345,0.48325700721345,0.48325700721345,0.48325700721345,0.2412747252747253
macro avg,0.648756661769366,0.5918363086189173,0.42060454555366994,50.2,0.2412747252747253
weighted avg,0.791831664060387,0.48325700721345,0.456128328088017,50.2,0.2412747252747253
