data,precision,recall,f1-score,support,specificity
LLE,0.5987924438067911,0.8672619047619048,0.6387053003293742,22.8,0.05454545454545454
TD,0.6,0.2545454545454545,0.2857142857142857,11.6,0.05454545454545454
accuracy,0.4928367433930094,0.4928367433930094,0.4928367433930094,0.4928367433930094,0.05454545454545454
macro avg,0.5993962219033955,0.5609036796536796,0.4622097930218299,34.4,0.05454545454545454
weighted avg,0.7783664215431457,0.4928367433930094,0.4873570956319334,34.4,0.05454545454545454
