data,precision,recall,f1-score,support,specificity
LLE,0.5987425404944586,0.9444444444444444,0.6954292482280193,22.8,0.05454545454545454
TD,0.75,0.2545454545454545,0.07999999999999999,11.6,0.05454545454545454
accuracy,0.5754092071611254,0.5754092071611254,0.5754092071611254,0.5754092071611254,0.05454545454545454
macro avg,0.6743712702472293,0.5994949494949495,0.38771462411400964,34.4,0.05454545454545454
weighted avg,0.800483183089389,0.5754092071611254,0.4952921963972615,34.4,0.05454545454545454
